fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,home_goals,away_goals,goals_total,venue_id,venue_name,surface_provider,roof_type,environment_source_class,environment_usable_for_prematch,environment_geocode_quality_status,environment_geocode_resolver_version,temperature_mean_c,apparent_temperature_mean_c,relative_humidity_mean_pct,dew_point_mean_c,surface_pressure_mean_hpa,precipitation_sum_mm,rain_sum_mm,showers_sum_mm,snowfall_sum_cm,visibility_min_m,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_mean_kmh,wind_gust_max_kmh,weather_code_mode,shots_total,shots_on_goal_total,shots_outsidebox_total,goalkeeper_saves_total,corners_total,passes_accuracy_mean,expected_goals_total,normal_goals,penalty_goals,own_goals,red_card_events,var_events,goalkeeper_error_evidence,mechanism_coverage_status,causal_claim_authorized,research_only,predictive_authority,betting_authority,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1558640,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-20T11:30:00+00:00,Antwerp,Union St. Gilloise,0,2,2,175,Bosuilstadion,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,18.375,16.35,65.25,11.675,1023.825,0,0,0,0,18220,17.45,19.1,35.9,38.2,3,28,12,7,9,8,,,2,0,0,1,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1549022,119,Superliga,2026,Regular Season - 9,2026-09-20T12:00:00+00:00,Brondby,FC Copenhagen,0,1,1,443,Brøndby Stadion,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,15.967,12.467,75,11.4,1008.333,2.6,2.6,0,0,11740,27.1,28.4,55.333,64.1,2,23,5,4,4,5,,,1,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1549026,119,Superliga,2026,Regular Season - 9,2026-09-20T12:00:00+00:00,Sonderjyske,Randers FC,4,2,6,460,Sydbank Park,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,15.4,11.667,83.667,12.667,1011.033,1.3,1.3,0,0,6900,31.433,37.4,65.533,67.3,51,24,13,8,7,9,,,6,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1570398,140,La Liga,2026,Regular Season - 7,2026-09-20T12:00:00+00:00,Getafe,Malaga,1,0,1,20422,Estadio Coliseum,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,28.2,28.767,32.333,9.967,954,0,0,0,0,42340,6.067,7.2,17.633,19.8,0,31,11,14,10,14,,,1,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494770,103,Eliteserien,2026,Regular Season - 22,2026-09-20T12:30:00+00:00,Valerenga,Fredrikstad,1,1,2,1203,Intility Arena,artificial turf,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.15,13.55,50.75,6.65,994.6,0,0,0,0,27580,18.8,21.6,37.8,39.6,0,25,5,13,4,15,,,2,0,0,1,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1552177,88,Eredivisie,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,AZ Alkmaar,Telstar,1,0,1,1119,AFAS Stadion,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,18.1,14.325,54,8.625,1023.225,0,0,0,0,27880,23.575,27,47.075,51.8,0,21,9,5,8,7,,,1,0,0,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1552179,88,Eredivisie,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,Twente,PSV Eindhoven,3,2,5,1153,De Grolsch Veste,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,18.225,15.025,54.25,8.775,1016.45,0,0,0,0,25000,19.725,20.2,42.85,43.9,3,31,9,10,4,12,,,5,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1561932,218,Bundesliga,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,TSV Hartberg,Lask Linz,3,3,6,140,PROfertil ARENA,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,24.45,23.45,44.25,11.525,977.025,0,0,0,0,41880,11.05,11.5,20.275,20.9,2,27,10,14,4,10,,,6,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1561933,218,Bundesliga,2026,Regular Season - 7,2026-09-20T12:30:00+00:00,Ried,Wolfsberger AC,4,1,5,19921,Innviertel Arena,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,23.375,21.8,45.75,11.025,973.075,0,0,0,0,41740,13.375,14.8,25.3,26.3,3,46,16,13,11,9,,,4,1,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1553181,106,Ekstraklasa,2026,Regular Season - 9,2026-09-20T12:45:00+00:00,Zaglebie Lubin,Wisla Plock,0,2,2,21908,KGHM Zagłębie Arena,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,18.633,17.167,68,12.567,1002.3,0.7,0.7,0,0,14340,15.6,15.8,33.467,34.6,61,24,11,9,9,8,,,2,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1550131,135,Serie A,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Frosinone,Como,2,0,2,904,Stadio Benito Stirpe,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,28.8,29.333,47,16.333,1000.067,0,0,0,0,40860,11.333,12.6,28.1,31.7,1,48,14,18,11,15,80,4.13,2,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1550134,135,Serie A,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Parma,Genoa,2,1,3,921,Stadio Ennio Tardini,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,28.533,29.1,39.667,13.5,1015.2,0,0,0,0,42460,5.433,6.2,15.267,16.6,0,17,7,7,4,7,82,1.08,3,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1552766,61,Ligue 1,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Auxerre,Stade Brestois 29,2,1,3,636,Stade de l'Abbé Deschamps,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,24.867,23.867,44,11.767,1012.833,0,0,0,0,41400,10.867,11.3,27.833,28.4,1,19,6,13,4,11,,,2,0,1,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1557407,39,Premier League,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Bournemouth,Liverpool,0,1,1,504,Vitality Stadium,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,21.133,19.233,44.333,8.5,1026.5,0,0,0,0,26000,11.167,11.9,24.967,26.3,0,21,5,9,4,6,,,1,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1557412,39,Premier League,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Leeds,Crystal Palace,0,0,0,546,Elland Road,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.233,13.533,49.333,6.533,1020.167,0,0,0,0,21780,19.433,19.8,41.667,42.5,1,25,6,12,7,7,,,0,0,0,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1557413,39,Premier League,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Manchester City,Sunderland,5,3,8,555,Etihad Stadium,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.067,13.633,48.333,6.067,1021.233,0,0,0,0,21880,16.7,16.9,36.233,37.1,1,33,15,7,5,11,,,8,0,0,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575169,78,Bundesliga,2026,Regular Season - 4,2026-09-20T13:30:00+00:00,Bayer Leverkusen,RB Leipzig,2,0,2,699,BayArena,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.7,16.25,75.5,13.175,1018.3,0.1,0.1,0,0,17860,17,22,34.2,40.7,3,30,9,9,7,15,,,2,0,0,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1549023,119,Superliga,2026,Regular Season - 9,2026-09-20T14:00:00+00:00,AC Horsens,Aarhus,2,2,4,19379,Nordstern Arena Horsens,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,15.4,12.167,83.333,12.567,1010.867,2.1,2.1,0,0,6260,27.967,31.7,57.233,58.7,51,34,8,15,4,5,,,4,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1584415,203,Süper Lig,2026,Regular Season - 6,2026-09-20T14:00:00+00:00,Erzurumspor FK,Samsunspor,1,0,1,1741,Kazım Karabekir Stadyumu,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.967,15.667,43.333,5.033,816.567,0,0,0,0,41000,7.567,11.2,19,20.2,2,16,4,8,3,8,84.5,1.17,1,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1584416,203,Süper Lig,2026,Regular Season - 6,2026-09-20T14:00:00+00:00,Fenerbahçe,Eyüpspor,8,0,8,22760,Chobani Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,23.333,22.033,60,15.067,1015.867,0,0,0,0,39080,20.633,22.9,36.967,38.2,1,39,19,15,11,13,88.5,5.66,7,1,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1570394,140,La Liga,2026,Regular Season - 7,2026-09-20T14:15:00+00:00,Atletico Madrid,Real Madrid,2,1,3,19217,Estádio Cívitas Metropolitano,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,29.933,29.133,25.333,7.9,951.533,0,0,0,0,46380,5.833,6.8,21.233,22,0,26,12,10,7,4,,,2,1,0,1,2,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575502,94,Primeira Liga,2026,Regular Season - 7,2026-09-20T14:30:00+00:00,Estrela,Academico Viseu,0,2,2,22604,Campo Municipal dos Prazeres,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,31.15,31.775,36,14.325,1005.8,0,0,0,0,43200,9.35,14.3,25.65,34.9,0,24,6,8,4,7,,,2,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575508,94,Primeira Liga,2026,Regular Season - 7,2026-09-20T14:30:00+00:00,Vitória SC,Moreirense,1,1,2,1295,Estádio Dom Afonso Henriques,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,33.325,32.85,24,9.975,1001,0,0,0,0,49340,6.725,15,17,31.3,0,23,8,8,4,3,,,2,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1552178,88,Eredivisie,2026,Regular Season - 7,2026-09-20T14:45:00+00:00,NEC Nijmegen,GO Ahead Eagles,1,1,2,1140,Goffertstadion,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.933,14.433,52,7.9,1022.733,0,0,0,0,26020,20.267,22.3,36.333,41,0,31,11,11,9,12,,,2,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494767,103,Eliteserien,2026,Regular Season - 22,2026-09-20T15:00:00+00:00,Sandefjord,Start,3,0,3,20418,Jotun Arena,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.267,12.967,46.333,5.6,1000.3,0,0,0,0,65860,21.933,22.3,41.9,43.2,0,26,6,13,3,9,,,3,0,0,1,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494769,103,Eliteserien,2026,Regular Season - 22,2026-09-20T15:00:00+00:00,Tromso,Ham-Kam,3,2,5,19681,Romssa Arena,artificial turf,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,8.967,6.367,72,4.133,991.967,0,0,0,0,62900,8.4,11.2,15.1,17.6,1,23,13,4,9,8,,,4,0,1,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494771,103,Eliteserien,2026,Regular Season - 22,2026-09-20T15:00:00+00:00,Viking,Lillestrom,3,0,3,21732,Lyse Arena,artificial turf,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,12.533,7.2,78.667,8.967,1008.2,0,0,0,0,6840,34.567,38.2,58.8,63.7,3,38,14,11,11,13,,,2,1,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1552770,61,Ligue 1,2026,Regular Season - 5,2026-09-20T15:15:00+00:00,Nice,Lille,2,1,3,663,Allianz Riviera,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,25.6,27.533,66,18.733,1020.733,0,0,0,0,38060,8.8,10.4,18.1,19.4,0,31,12,9,10,10,,,2,0,1,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1553174,106,Ekstraklasa,2026,Regular Season - 9,2026-09-20T15:30:00+00:00,Jagiellonia,Legia Warszawa,1,3,4,1249,Stadion Miejski,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.875,16.425,65.75,11.35,995.675,0.1,0.1,0,0,18620,12.425,14.8,26.275,30.6,1,28,7,12,4,8,,,1,2,1,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1557411,39,Premier League,2026,Regular Season - 5,2026-09-20T15:30:00+00:00,Fulham,Manchester United,1,1,2,535,Craven Cottage,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,19.875,17.2,35.75,4.25,1025.35,0,0,0,0,23480,9.1,10.1,22.075,24.5,0,41,12,13,11,16,,,1,0,1,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575173,78,Bundesliga,2026,Regular Season - 4,2026-09-20T15:30:00+00:00,FC Schalke 04,SV Elversberg,0,0,0,741,VELTINS-Arena,grass,RETRACTABLE_FULL_PITCH_COVER,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.45,14.9,56.75,8.7,1020,0,0,0,0,23260,15.05,18.4,31.05,37.8,0,24,2,7,3,8,,,0,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_MISSING,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1549027,119,Superliga,2026,Regular Season - 9,2026-09-20T16:00:00+00:00,Viborg,FC Nordsjaelland,4,1,5,463,Energi Viborg Arena,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,12.8,8.533,84.333,10.233,1006,0.5,0.5,0,0,15160,29.633,31.3,56.067,59.4,51,34,8,7,3,9,,,5,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1550132,135,Serie A,2026,Regular Season - 5,2026-09-20T16:00:00+00:00,Juventus,Atalanta,2,0,2,909,Allianz Stadium,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,25.7,27.167,56.667,16.3,994.4,0,0,0,0,38660,4.667,5.2,10.567,12.6,1,24,7,7,4,9,89.5,1.88,2,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1558642,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-20T16:30:00+00:00,Club Brugge KV,Genk,3,0,3,176,Jan Breydelstadion,grass,LIMITED_STAND_COVER,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,17.125,15.9,57.25,8.55,1027.45,0,0,0,0,26960,5.85,9.7,11.8,22,2,43,9,16,5,10,,,3,0,0,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1570402,140,La Liga,2026,Regular Season - 7,2026-09-20T16:30:00+00:00,Villarreal,Levante,3,1,4,1498,Estadio de la Cerámica,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,25.725,26.35,49.75,14.25,1019.025,0,0,0,0,40220,5.175,8.3,15.75,23.8,0,27,8,8,3,8,,,4,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575501,94,Primeira Liga,2026,Regular Season - 7,2026-09-20T17:00:00+00:00,Estoril,Casa Pia,1,2,3,1274,Estádio António Coimbra da Mota,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,25.8,24.2,40.667,11.433,1018.5,0,0,0,0,43280,14.033,14.6,27.5,28.1,0,25,9,11,5,11,,,3,1,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575506,94,Primeira Liga,2026,Regular Season - 7,2026-09-20T17:00:00+00:00,Santa Clara,SC Braga,0,0,0,1289,Estádio de São Miguel,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,24.433,24.1,59.333,15.9,1020.833,0,0,0,0,35000,16.167,17.4,37.467,40,1,18,2,8,2,10,,,0,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_MISSING,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1584412,203,Süper Lig,2026,Regular Season - 6,2026-09-20T17:00:00+00:00,Amed,Beşiktaş,3,2,5,2381,Seyrantepe Spor Kompleksi Stadyumu 1,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,24.8,23.633,36,8.7,938.5,0,0,0,0,44440,5.8,6.7,11.633,14,1,28,15,16,9,10,81.5,3.46,4,1,0,1,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1584417,203,Süper Lig,2026,Regular Season - 6,2026-09-20T17:00:00+00:00,Göztepe,Rizespor,2,2,4,22441,Gürsel Aksel Stadyumu,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,24.133,24.333,49.667,12.9,1004.967,0,0,0,0,40920,5.133,6.3,13.567,22.7,2,35,13,12,10,7,77.5,2.56,3,1,0,0,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1494764,103,Eliteserien,2026,Regular Season - 22,2026-09-20T17:15:00+00:00,Brann,Bodo/Glimt,2,1,3,1176,Brann Stadion,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,11.733,7.467,80.667,8.567,1008.533,0,0,0,0,9780,26.767,28.1,52.567,55.8,3,23,10,3,7,9,,,3,0,0,1,1,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1558643,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-20T17:15:00+00:00,Kortrijk,SK Beveren,1,0,1,182,Guldensporenstadion,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,16.4,15.433,64.667,9.7,1026.733,0,0,0,0,25560,5.867,9,9.6,16.9,0,27,5,7,4,6,,,1,0,0,1,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
1575175,78,Bundesliga,2026,Regular Season - 4,2026-09-20T17:30:00+00:00,SC Paderborn 07,1899 Hoffenheim,3,1,4,18622,Home Deluxe Arena,grass,UNKNOWN,HISTORICAL_FORECAST_ASSIMILATION_PROXY,false,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,14.8,12.375,65.75,8.45,1011.45,0,0,0,0,37060,13.875,15,30.25,31.7,1,35,7,13,3,11,,,4,0,0,0,0,NOT_AVAILABLE_IN_CURRENT_EVENT_ARCHIVE,TEAM_STATS_COMPLETE_EVENTS_AVAILABLE,false,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
